time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file,date,irradiance_rolling_std,operating_scenario
2023-01-02 14:58:00,22.394,-4.4373,116.44,1.6216,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.329763733946445,low_temperature
2023-01-02 14:59:00,22.367,-4.4341,116.48,1.6208,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.9895941642239876,low_temperature
2023-01-02 15:00:00,22.095,-4.4425,116.39,1.62,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.6612785380787036,low_temperature
2023-01-02 15:01:00,21.604,-4.4504,116.48,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.393111712135925,low_temperature
2023-01-02 15:02:00,21.55,-4.4705,116.45,1.62,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.250392367925933,low_temperature
2023-01-02 15:03:00,21.251,-4.4842,116.43,1.6208,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.1519931027726833,low_temperature
2023-01-02 15:04:00,21.169,-4.4738,116.56,1.6205,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.0098353948473506,low_temperature
2023-01-02 15:05:00,20.406,-4.457,116.57,1.6203,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.834137134640408,low_temperature
2023-01-02 15:06:00,20.161,-4.4677,116.62,1.6211,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.6154429939685804,low_temperature
2023-01-02 15:07:00,19.18,-4.4749,116.56,1.6219,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.5434319119294433,low_temperature
2023-01-02 15:08:00,18.418,-4.4485,116.55,1.6211,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.6522764325679056,low_temperature
2023-01-02 15:09:00,18.173,-4.4519,116.55,1.6203,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.7265472509083928,low_temperature
2023-01-02 15:10:00,17.737,-4.4591,116.46,1.6219,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.824075165561807,low_temperature
2023-01-02 15:11:00,17.628,-4.4568,116.53,1.6203,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.8478082254906125,low_temperature
2023-01-02 15:12:00,17.056,-4.4506,116.52,1.6214,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.8832737251671772,low_temperature
2023-01-02 15:13:00,17.001,-4.4354,116.59,1.6219,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.9241482519113833,low_temperature
2023-01-02 15:14:00,16.756,-4.3947,116.56,1.6222,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.9181400465531129,low_temperature
2023-01-02 15:15:00,16.293,-4.3805,116.51,1.6208,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.9091019529512323,low_temperature
2023-01-02 15:16:00,15.721,-4.3925,116.52,1.6211,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.9310456333786579,low_temperature
2023-01-02 15:17:00,15.694,-4.385,116.51,1.6214,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.8759925931675083,low_temperature
2023-01-02 15:18:00,15.693,-4.3653,116.5,1.6216,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.771280387070142,low_temperature
2023-01-02 15:19:00,16.184,-4.3541,116.47,1.6211,0.0,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv,2023-01-02,1.5488671805395982,low_temperature
