system_id,system_public_name,site_location,timezone_or_utc_offset,latitude,longitude,elevation_m,dc_capacity_kW,kg_climate,pvcz_composite,pvcz_t_rack,pvcz_t_roof,pvcz_humidity,pvcz_wind,tracking,type,azimuth,tilt,first_timestamp,last_timestamp,years,number_records,dataset_size_mb,available_sensor_channels,qa_status,qa_issue,,,,,
12012,Pvoutput.org Tams Home,ZIP: 94552,America/Los_Angeles,37.69768,-122.02503,123.4736252,3.3,Csb,33,3,6,3,1,fixed,unknown,0,20,3/6/2015 6:35,1/24/2025 17:15,9.8958,977782,22.38,2,pass,,,,,,
12014,Pvoutput.org Li Bing - San Jose CA,ZIP: 95129,America/Los_Angeles,37.307742,-121.99976,63.23207474,4.16,Csb,25,5,7,2,1,fixed,unknown,90,15,9/21/2016 7:00,2/13/2025 16:05,8.4027,770592,17.64,2,pass,,,,,,
12015,Pvoutput.org Brenton Compound,ZIP: 92084,America/Los_Angeles,33.213309,-117.21474,0,10.2,Csa,34,4,7,3,0,fixed,unknown,180,20,8/10/2016 6:30,2/13/2025 15:45,8.5178,751290,17.2,2,pass,,,,,,
12016,Pvoutput.org Altschuler N - Fresno CA,ZIP: 93711,America/Los_Angeles,36.831723,-119.83198,0,12.69,Bsk,34,4,7,3,1,fixed,unknown,135,18,3/28/2016 15:30,2/9/2025 19:30,8.8767,810074,18.54,2,pass,,,,,,
12017,Pvoutput.org Diem_Christopher_Solar,ZIP: 92126,America/Los_Angeles,32.914346,-117.14116,0,4.42,Bsk,34,4,6,3,0,fixed,unknown,180,18.4,6/16/2015 16:00,2/25/2025 8:30,9.7041,878992,20.12,2,pass,,,,,,
12018,Pvoutput.org Atwater,ZIP: 19355,America/New_York,40.042957,-75.53221,0,17.04,Cfa,34,4,6,3,3,fixed,unknown,225,40,5/2/2020 5:50,2/23/2025 22:00,4.8164,645794,14.78,2,pass,,,,,,
12019,Pvoutput.org Mcanulty,ZIP: 92126,America/Los_Angeles,32.914346,-117.14116,0,4.16,Bsk,34,4,6,3,0,fixed,unknown,135,1,12/8/2016 6:35,2/14/2025 8:00,8.1917,1060462,24.27,2,pass,,,,,,
12020,Pvoutput.org Parent_Veer,ZIP: 77494,America/Chicago,29.760833,-95.81104,0,12.96,Cfa,45,5,7,4,4,fixed,unknown,135,1,7/27/2019 6:50,2/22/2025 11:55,5.5808,589984,13.5,2,pass,,,,,,
12021,Pvoutput.org HiddenTrailPower,ZIP: 95765,America/Los_Angeles,38.817993,-121.2631,53.17626572,3.42,Csa,33,3,6,3,1,fixed,unknown,225,1,10/18/2017 7:20,2/14/2025 9:15,7.3315,711170,16.28,2,pass,,,,,,
12023,Pvoutput.org lincomatic,ZIP: 91108,America/Los_Angeles,34.122658,-118.11296,0,3.91,Csb,33,3,6,3,1,fixed,unknown,180,20,7/23/2014 6:00,1/23/2025 17:00,10.5123,1317595,30.16,2,pass,,,,,,
12024,Pvoutput.org GKC,ZIP: 96789,Pacific/Honolulu,21.459206,-158.0116,0,8.03,Cfb,35,5,8,3,0,fixed,unknown,90,1,6/4/2019 9:50,2/20/2025 14:45,5.7205,891932,20.41,2,pass,Less than 10% daytime values,,,,,
12028,Pvoutput.org StupkaHome,ZIP: 92656,America/Los_Angeles,33.581533,-117.72474,0,5.12,Csa,34,4,7,3,0,fixed,unknown,135,20,3/24/2017 6:45,2/13/2025 17:05,7.8986,731594,16.74,2,pass,,,,,,
12030,Pvoutput.org Luckys House,ZIP: 96816,Pacific/Honolulu,21.284,-157.79925,61.62408829,9.72,Cfb,35,5,8,3,0,fixed,unknown,225,5.95,2/24/2014 6:55,1/24/2025 18:10,10.9232,1158994,26.53,2,pass,,,,,,
12032,Pvoutput.org nogajim,ZIP: 30043,America/New_York,34.001159,-84.01487,0,2.24,Cfa,35,5,7,3,2,fixed,unknown,180,1,1/10/2017 7:50,2/10/2025 10:30,8.0904,821426,18.8,2,pass,,,,,,
12035,Pvoutput.org 3dslice,ZIP: 95120,America/Los_Angeles,37.213624,-121.85671,0,10.95,Csb,25,5,7,2,1,fixed,unknown,135,18,4/5/2019 6:55,2/19/2025 14:45,5.8821,640580,14.66,2,pass,,,,,,
12039,Pvoutput.org Timmons S - Long Beach CA,ZIP: 90807,America/Los_Angeles,33.828366,-118.18235,0,5.2,Csa,33,3,6,3,1,fixed,unknown,180,14,3/25/2016 16:45,2/9/2025 19:30,8.8849,854040,19.55,2,pass,,,,,,
12040,Pvoutput.org Koobzilla,ZIP: 92129,America/Los_Angeles,32.961014,-117.1251,0,3.84,Bsk,34,4,6,3,0,fixed,unknown,180,22,1/10/2015 6:40,1/24/2025 17:20,10.0465,1007172,23.05,2,pass,,,,,,
12043,Pvoutput.org Boulder Creek Pre-PowerWall,ZIP: 92056,America/Los_Angeles,33.195354,-117.28232,0,8.04,Csa,34,4,7,3,0,fixed,unknown,270,20,7/15/2019 6:05,2/17/2025 17:40,5.6,591594,13.54,2,pass,,,,,,
12046,Pvoutput.org DomroeseMark - La Crosse WI,ZIP: 54601,America/Chicago,43.797116,-91.21141,200.6079865,9.9,Dfa,33,3,5,3,3,fixed,unknown,180,27,4/27/2017 16:30,2/13/2025 19:15,7.8054,792446,18.14,2,pass,,,,,,
12048,Pvoutput.org SkyNRG06,ZIP: 22204,America/New_York,38.860247,-77.09627,54.5343132,5.58,Cfa,34,4,7,3,3,fixed,unknown,90,10,6/12/2018 18:00,2/15/2025 16:45,6.6849,541556,12.4,2,pass,,,,,,
12051,Pvoutput.org bkmartin,ZIP: 27513,America/New_York,35.797882,-78.79702,139.4195251,9.18,Cfa,34,4,7,3,3,fixed,unknown,180,21,3/25/2018 7:20,2/14/2025 17:30,6.8986,735546,16.84,2,pass,,,,,,
12052,Pvoutput.org Balboa Vista 2 Eagle,ZIP: 92105,America/Los_Angeles,32.741256,-117.0951,99.52687836,10.54,Bsk,34,4,6,3,0,fixed,unknown,225,10,5/13/2016 6:00,2/11/2025 17:35,8.7561,909474,20.82,2,pass,,,,,,
12053,Pvoutput.org OnceAScottie,ZIP: 91941,America/Los_Angeles,32.761801,-117.01273,0,6.615,Bsk,34,4,6,3,0,fixed,unknown,225,16,3/7/2016 15:10,2/10/2025 12:55,8.9369,943348,21.59,2,pass,,,,,,
12055,Pvoutput.org Beaverton.Solar,ZIP: 97005,America/Los_Angeles,45.49106,-122.80359,0,3.12,Csb,33,3,6,3,1,fixed,unknown,180,1,1/18/2013 8:00,3/6/2023 17:35,10.1342,748006,17.12,2,pass,,,,,,
12058,Pvoutput.org Schwenderlinger,ZIP: 92869,America/Los_Angeles,33.792687,-117.79975,0,6.27,Csa,34,4,7,3,0,fixed,unknown,225,17,6/13/2017 5:35,2/14/2025 8:30,7.6794,773008,17.69,2,pass,,,,,,
12060,Pvoutput.org Wandering,ZIP: 92024,America/Los_Angeles,33.053092,-117.26855,107.1267166,14.405,Csa,34,4,6,3,0,fixed,unknown,135,18,6/2/2015 17:30,2/25/2025 8:45,9.7424,968930,22.18,2,pass,,,,,,
12061,Pvoutput.org BelacicSolarEastWest,ZIP: 90302,America/Los_Angeles,33.975263,-118.35558,0,2.64,Csb,33,3,6,3,1,fixed,unknown,90,18,3/20/2017 7:20,2/13/2025 10:40,7.9095,703388,16.1,2,pass,,,,,,
12062,Pvoutput.org PV29,ZIP: 01742,America/New_York,42.457201,-71.37478,38.37024689,7.25,Dfa,33,3,6,3,3,fixed,unknown,180,1,4/18/2014 6:05,1/24/2025 15:00,10.778,964926,22.09,2,pass,,,,,,
12064,Pvoutput.org Heritage Home,ZIP: 92064,America/Los_Angeles,32.973645,-117.03701,162.7724609,8.4,Bsk,34,4,6,3,0,fixed,unknown,180,20,8/4/2015 6:15,2/25/2025 9:00,9.5698,892052,20.42,2,pass,,,,,,
12067,Pvoutput.org Sieck D - Cleveland Hgts OH,ZIP: 44118,America/New_York,41.499202,-81.55434,301.6975403,5.4,Dfa,33,3,6,3,2,fixed,unknown,270,23,1/20/2017 11:15,2/13/2025 19:45,8.0712,627060,14.35,2,pass,Less than 10% daytime values,,,,,
12068,Pvoutput.org RoseGarden,ZIP: 95128,America/Los_Angeles,37.316983,-121.93555,41.46556473,5.98,Csb,25,5,7,2,1,fixed,unknown,180,19,7/20/2018 6:05,2/16/2025 17:35,6.5835,693302,15.87,2,pass,,,,,,
12072,Pvoutput.org PV52,ZIP: 92127,America/Los_Angeles,33.022384,-117.10694,181.1493378,5.2,Csa,34,4,6,3,0,fixed,unknown,225,15,7/9/2019 5:50,2/21/2025 17:45,5.6273,576878,13.2,2,pass,,,,,,
12073,Pvoutput.org Vinhs Solar,ZIP: 92831,America/Los_Angeles,33.878981,-117.89325,0,5.2,Csa,34,4,7,3,0,fixed,unknown,225,1,4/9/2017 11:35,2/14/2025 8:10,7.8575,792580,18.14,2,pass,,,,,,
12078,Pvoutput.org Baywood,ZIP: 94402,America/Los_Angeles,37.551586,-122.32773,0,5.985,Csb,34,4,7,3,1,fixed,unknown,225,18,8/25/2017 6:30,2/14/2025 9:30,7.4794,257514,5.89,2,pass,,,,,,
12080,Pvoutput.org nedriv PV,ZIP: 95684,America/Los_Angeles,38.599592,-120.657552,0,8.25,Csa,34,4,7,3,1,fixed,unknown,180,32.5,1/3/2021 7:35,2/24/2025 19:50,4.1452,414178,9.48,2,pass,,,,,,
12082,Pvoutput.org Concord Commonwealth,ZIP: 01742,America/New_York,42.457201,-71.37478,0,4.9,Dfa,33,3,6,3,3,fixed,unknown,180,45,6/18/2012 5:40,1/24/2025 19:10,12.6109,1595910,36.53,2,pass,,,,,,
12083,Pvoutput.org XRider,ZIP: 92127,America/Los_Angeles,33.022384,-117.10694,0,5.355,Csa,34,4,6,3,0,fixed,unknown,180,1,7/14/2016 14:05,2/13/2025 9:55,8.5917,892984,20.44,2,pass,,,,,,
12084,Pvoutput.org Peavey Plaza,ZIP: 95130,America/Los_Angeles,37.289642,-121.98311,0,3.84,Csb,25,5,7,2,1,fixed,unknown,180,22,11/30/2019 14:10,2/22/2025 21:15,5.2356,688228,15.75,2,pass,,,,,,
12085,Pvoutput.org lafferty B - Simi Valley CA,ZIP: 93065,America/Los_Angeles,34.265003,-118.77177,0,3.64,Csb,34,4,7,3,1,fixed,unknown,180,20,6/16/2016 19:15,2/12/2025 17:30,8.6657,857054,19.62,2,pass,,,,,,
12087,Pvoutput.org Concord Cape,ZIP: 01742,America/New_York,42.457201,-71.37478,0,9.912,Dfa,33,3,6,3,3,fixed,unknown,180,18.5,2/12/2012 6:45,1/24/2025 17:00,12.9589,1288220,29.49,2,pass,,,,,,
12088,Pvoutput.org Enphase Home System,ZIP: 95008,America/Los_Angeles,37.278843,-121.95446,0,3.682,Csb,25,5,7,2,1,fixed,unknown,0,1,12/12/2017 7:00,2/14/2025 10:50,7.1808,550526,12.6,2,pass,,,,,,
12089,Pvoutput.org 523 SW Springfield Drive,ZIP: 50021,America/Chicago,41.725288,-93.60475,0,12.2,Dfa,33,3,6,3,3,fixed,unknown,225,30,10/28/2019 10:50,2/22/2025 21:15,5.326,670666,15.35,2,pass,,,,,,
12090,Pvoutput.org mashNET-PV-2,ZIP: 80503,America/Denver,40.090453,-105.262978,0,5.67,Bsk,11,1,4,1,3,fixed,unknown,90,30,9/2/2016 5:55,2/13/2025 16:55,8.4547,898432,20.56,2,pass,,,,,,
12091,Pvoutput.org 6.5kW Great Meadows,ZIP: 01742,America/New_York,42.457201,-71.37478,0,6.5,Dfa,33,3,6,3,3,fixed,unknown,180,22,2/26/2014 6:30,3/9/2023 17:45,9.0356,773400,17.7,2,pass,,,,,,
12095,Pvoutput.org AndorraRoof,ZIP: 92129,America/Los_Angeles,32.961014,-117.1251,0,9.68,Bsk,34,4,6,3,0,fixed,unknown,180,1,5/30/2015 6:25,2/25/2025 8:15,9.7506,977054,22.36,2,pass,,,,,,
12097,Pvoutput.org Royal Oak,ZIP: 48073,America/Detroit,42.518635,-83.16357,0,7.8,Dfb,33,3,6,3,2,fixed,unknown,90,26.5,12/29/2020 10:50,2/24/2025 20:20,4.1589,423652,9.7,2,pass,,,,,,
12098,Pvoutput.org 116th Street,ZIP: 46038,America/Indiana/Indianapolis,39.95645,-86.00872,251.470047,9.28,Cfa,34,4,6,3,3,fixed,unknown,180,16,1/6/2020 9:00,2/17/2025 20:45,5.1205,581536,13.31,2,pass,,,,,,
12099,Pvoutput.org Wild Residence,ZIP: 92040,America/Los_Angeles,32.873849,-116.90477,129.0788422,11.44,Csa,34,4,6,3,0,fixed,unknown,45,30,8/4/2016 6:10,3/20/2023 18:40,6.6273,704622,16.13,2,pass,,,,,,
12100,Pvoutput.org Kapoor Residence,ZIP: 95123,America/Los_Angeles,37.244426,-121.83246,51.05927277,2.7,Csb,25,5,7,2,1,fixed,unknown,0,1,3/19/2015 6:35,3/10/2023 17:20,7.9808,780902,17.87,2,pass,,,,,,
12134,Pvoutput.org Draycott Morgan Hill Solar,ZIP: 95037,America/Los_Angeles,37.137595,-121.66211,107.4387894,7.54,Csb,35,5,8,3,1,fixed,unknown,135,18.4,10/21/2015 15:15,2/9/2025 19:30,9.3123,791850,18.12,2,pass,,,,,,
12141,Pvoutput.org Bethesda MD,ZIP: 20814,America/New_York,38.999759,-77.10185,92.503685,10.175,Cfa,34,4,7,3,3,fixed,unknown,90,1,1/14/2016 7:30,2/9/2025 19:30,9.0794,305208,6.99,2,pass,,,,,,
12155,Pvoutput.org Evergreen Mountain Top,ZIP: 80437,America/Denver,39.522014,-105.223945,2385.713379,8.8,Dfb,12,2,5,1,3,fixed,unknown,135,10,12/28/2020 7:20,2/25/2025 13:45,4.1643,482216,11.04,2,pass,,,,,,
12161,Pvoutput.org Price Household,ZIP: 01824,America/New_York,42.595491,-71.3544,43.08018112,7.56,Dfb,33,3,6,3,3,fixed,unknown,90,45,5/26/2016 5:15,2/12/2025 13:40,8.7232,722496,16.54,2,pass,,,,,,
12179,Pvoutput.org Rocky Slope,ZIP: 87508,America/Denver,35.469938,-105.754453,2118.983643,5.025,Bsk,25,5,8,2,3,fixed,unknown,180,15,11/2/2020 4:00,2/25/2025 10:50,4.3178,591214,13.53,2,pass,,,,,,
12184,Pvoutput.org NP-Solar,ZIP: 92104,America/Los_Angeles,32.742892,-117.12774,103.8360977,14.4,Bsk,34,4,6,3,0,fixed,unknown,225,1,1/25/2012 6:40,2/23/2025 22:00,13.0904,1347870,30.85,2,pass,,,,,,
12197,Pvoutput.org 3901 Skyview,ZIP: 55345,America/Chicago,44.915413,-93.48443,289.8036194,8.505,Dfa,33,3,5,3,3,fixed,unknown,180,18.4,1/18/2020 4:00,2/23/2025 10:20,5.1041,770278,17.63,2,pass,,,,,,
12202,Pvoutput.org AndersonRSM,ZIP: 92688,America/Los_Angeles,33.639994,-117.60351,282.7453613,6.555,Csa,34,4,7,3,0,fixed,unknown,225,18,5/22/2017 5:35,2/14/2025 8:00,7.7397,548720,12.56,2,pass,,,,,,
12221,Pvoutput.org Frisbie 01,ZIP: 08527,America/New_York,40.11597,-74.32251,49.5624733,8,Cfa,33,3,6,3,3,fixed,unknown,180,36,4/13/2018 6:45,2/14/2025 17:30,6.8465,230890,5.28,2,pass,,,,,,
12233,Pvoutput.org SE Antelope,ZIP: 95843,America/Los_Angeles,38.716874,-121.3698,33.80482864,5,Csa,33,3,6,3,1,fixed,unknown,135,1,10/1/2014 7:00,2/24/2025 8:45,10.4082,548124,12.55,2,pass,Less than 10% daytime values,,,,,
12252,Pvoutput.org FL Home,ZIP: 33844,America/New_York,28.101527,-81.6235,51.91642761,9.44,Cfa,45,5,8,4,4,fixed,unknown,90,1,3/14/2020 7:35,2/23/2025 18:15,4.9506,476418,10.9,2,pass,,,,,,
12274,Pvoutput.org Janice COME 6 ➜ 8 kW,ZIP: 94303,America/Los_Angeles,37.43,-122.11,2.335531473,8.25,Csb,34,4,7,3,1,fixed,unknown,225,20,5/23/2015 6:45,2/25/2025 8:50,9.7698,939816,21.51,2,pass,,,,,,
12280,Pvoutput.org 212,ZIP: 02420,America/New_York,42.452895,-71.21619,55.38303757,6.48,Dfa,33,3,6,3,3,fixed,unknown,180,1,11/25/2015 6:10,2/10/2025 15:50,9.2191,826364,18.91,2,pass,,,,,,
12294,Pvoutput.org Lowe Residence - DR-SES,ZIP: 92127,America/Los_Angeles,33.022384,-117.10694,181.1493378,5.355,Csa,34,4,6,3,0,fixed,unknown,135,21,4/27/2016 6:05,2/11/2025 13:15,8.8,708432,16.21,2,pass,,,,,,
12308,Pvoutput.org Mission Hills,ZIP: 92101,America/Los_Angeles,32.719601,-117.16246,22.42172241,4.95,Bsk,34,4,6,3,0,fixed,unknown,180,1,12/12/2016 6:45,2/13/2025 17:15,8.178,710206,16.26,2,pass,,,,,,
12325,Pvoutput.org Hilltop MD,ZIP: 20781,America/New_York,38.951924,-76.946751,24.38163567,11.22,Cfa,34,4,7,3,3,fixed,unknown,180,20,11/27/2014 7:15,2/25/2025 11:25,10.2547,873726,20,2,pass,,,,,,
12333,Pvoutput.org Solar - Main Roof,ZIP: 91306,America/Los_Angeles,34.209407,-118.57735,241.713028,3.965,Csb,34,4,7,3,1,fixed,unknown,135,1,1/26/2017 10:10,2/13/2025 17:35,8.0547,595312,13.63,2,pass,Less than 10% daytime values,,,,,
12423,Pvoutput.org Canyon Lake - SMA,ZIP: 92587,America/Los_Angeles,33.692876,-117.25038,476.3545227,10.8,BSk,34,4,7,3,0,fixed,Unknown,135,1,,,,,,2,fail,,,,,,
12459,Pvoutput.org Jose B - Corona CA,ZIP: 92880,America/Los_Angeles,33.903803,-117.60221,163.157074,4.24,Csb,33,3,6,3,1,fixed,Unknown,270,20,7/15/2016 10:00,3/11/2025 12:30,8.6602,519142,11.88,2,pass,Less than 10% daytime values,,,,,
12494,Pvoutput.org Niu Valley,ZIP: 96821,Pacific/Honolulu,21.287967,-157.75456,20.15313148,4.59,Af,35,5,8,3,0,fixed,Unknown,180,18,,,,,,2,fail,,,,,,
14200,SAS_SF1,"Research Drive, Cary, Wake County, North Carolina, 27512, United States",US/Eastern,35.813315,-78.748991,136.2910614,1000,Cfa,34,4,7,3,3,tracking,single-axis tracker,180,0,6/1/2020 4:05,12/1/2022 0:00,2.5013,4635630,106.1,20,pass,"Inconclusive orientation, caution clipping exceeds 4%, Filtered time series less than 1.0 years data",,,,,
14201,SAS_SF2,"Research Drive, Cary, Wake County, North Carolina, 27512, United States",US/Eastern,35.812367,-78.749346,131.046524,1340,Cfa,34,4,7,3,3,tracking,single-axis tracker,180,0,6/1/2020 4:05,12/1/2022 0:00,2.5013,4292385,98.24,19,pass,"less than 25% useable data, Filtered time series less than 1.0 years data, Wrong mounting config identified. Please manually review.",,,,,
14500,PVDB_001C4B0008A5,,America/Los_Angeles,33.75971,-117.77904,153.8825226,14.43,,34,4,7,3,0,,,,,1/1/2014 0:06,10/13/2018 1:51,4.7835,2373092,54.32,30,pass,Filtered time series less than 1.0 years data,,,,,
14501,PVDB_001C4B001069,,America/Los_Angeles,33.75971,-117.77904,153.8825226,6.84,,34,4,7,3,0,,,,,8/21/2017 14:00,10/15/2018 17:04,1.1506,371640,8.51,20,fail,less than 1.0 years data,,,,,
14502,PVDB_0022F2000C2D,,America/Los_Angeles,33.76252,-117.77457,119.4622345,19.07,,34,4,7,3,0,,,,,1/1/2014 0:06,6/21/2019 3:06,5.4712,3013956,68.98,40,pass,Filtered time series less than 1.0 years data,,,,,
14503,PVDB_0022F200152D,,America/Los_Angeles,33.76252,-117.77457,119.4622345,7.1,,34,4,7,3,0,,,,,1/1/2014 0:09,8/18/2014 17:22,0.6273,178326,4.08,10,fail,less than 1.0 years data,,,,,
14504,PVDB_0022F2002DCE,,America/Los_Angeles,33.76374,-117.79618,74.18002319,13.49,,34,4,7,3,0,,,,,1/1/2014 0:14,6/21/2019 3:22,5.4712,1679724,38.45,20,pass,Filtered time series less than 1.0 years data,,,,,
14505,PVDB_0022F2002E82,,America/Los_Angeles,33.74138,-117.79436,41.48596573,6.43,,34,4,7,3,0,,,,,1/1/2014 0:07,2/23/2016 20:28,2.1452,463770,10.61,10,fail,less than 1.0 years data,,,,,
14506,PVDB_0022F2005446,,America/Los_Angeles,33.76928,-117.77176,139.2177124,15.7,,34,4,7,3,0,,,,,1/1/2014 0:05,3/10/2018 18:22,4.189,1186478,27.16,20,pass,Filtered time series less than 1.0 years data,,,,,
14507,PVDB_0022F2005C54,,America/Los_Angeles,33.77361,-117.76596,150.2258759,7.45,,34,4,7,3,0,,,,,8/16/2017 17:21,6/14/2019 18:32,1.8273,314150,7.19,24,fail,less than 1.0 years data,,,,,
14508,PVDB_0022F2006723,,America/Los_Angeles,33.78175,-117.77969,227.9247894,15.08,,34,4,7,3,0,,,,,1/1/2014 0:10,5/10/2017 17:23,3.3561,5335596,122.12,18,pass,Filtered time series less than 1.0 years data,,,,,
14509,PVDB_0022F200F291,,America/Los_Angeles,33.7589,-117.79127,78.45018005,6.37,,34,4,7,3,0,,,,,1/1/2014 0:01,3/31/2079 8:40,65.2876,1081332,24.75,20,pass,Filtered time series less than 1.0 years data,,,,,
14510,PVDB_0022F20139BC,,America/Los_Angeles,33.77506,-117.823,66.40373993,5.09,,34,4,7,3,0,,,,,1/1/2014 0:10,9/30/2018 16:23,4.7479,1330524,30.45,20,pass,Filtered time series less than 1.0 years data,,,,,
14511,PVDB_0022F20139C6,,America/Los_Angeles,33.75424,-117.78643,83.96244812,16.08,,34,4,7,3,0,,,,,1/1/2014 0:01,2/20/2016 0:10,2.1369,311282,7.12,10,pass,Filtered time series less than 1.0 years data,,,,,
14512,PVDB_TAAI01129193,,America/Los_Angeles,33.753,-117.782,91.50414276,7.97,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,7319036,167.52,12,pass,Filtered time series less than 1.0 years data,,,,,
14513,PVDB_TAAJ01021775,,America/Los_Angeles,33.77261,-117.80463,77.81981659,31.15,,34,4,7,3,0,,,,,1/1/2014 0:00,5/23/2019 0:55,5.3917,11849187,271.21,33,pass,Filtered time series less than 1.0 years data,,,,,
14514,PVDB_TAAL01116059,,America/Los_Angeles,33.76265,-117.81627,55.99013901,4.22,,34,4,7,3,0,,,,,1/1/2014 0:00,12/8/2015 0:50,1.9342,2401541,54.97,11,pass,Filtered time series less than 1.0 years data,,,,,
14515,PVDB_TABA01148025,,America/Los_Angeles,33.77289,-117.80456,77.69612122,5.3,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,6687492,153.06,11,pass,Filtered time series less than 1.0 years data,,,,,
14516,PVDB_TABA01148077,,America/Los_Angeles,33.73253,-117.87477,24.36751175,6.14,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,30033894,687.42,28,pass,Filtered time series less than 1.0 years data,,,,,
14517,PVDB_TABA01148163,,America/Los_Angeles,33.73036,-117.87135,25.10258675,5.13,,34,4,7,3,0,,,,,6/12/2014 12:40,6/20/2019 23:50,5.0246,5993162,137.17,11,pass,Filtered time series less than 1.0 years data,,,,,
14518,PVDB_TABB01125140,,America/Los_Angeles,33.74747,-117.79845,47.51252365,2.83,,34,4,7,3,0,,,,,1/1/2014 0:00,4/11/2015 2:25,1.2739,1542758,35.31,11,pass,Filtered time series less than 1.0 years data,,,,,
14519,PVDB_TABC01142170,,America/Los_Angeles,33.75315,-117.78991,66.0759964,12.1,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,19873178,454.86,33,pass,Filtered time series less than 1.0 years data,,,,,
14520,PVDB_TABC01142425,,America/Los_Angeles,33.77495,-117.77457,203.5281982,8.84,,34,4,7,3,0,,,,,1/1/2014 0:00,7/28/2016 17:05,2.5726,3939476,90.17,12,pass,Filtered time series less than 1.0 years data,,,,,
14521,PVDB_TABC01142903,,America/Los_Angeles,33.78286,-117.80296,110.8597565,12.42,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,11278519,258.14,33,pass,Filtered time series less than 1.0 years data,,,,,
14522,PVDB_TABD01110011,,America/Los_Angeles,33.77971,-117.77954,232.2595215,10.56,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,7124040,163.06,12,pass,Filtered time series less than 1.0 years data,,,,,
14523,PVDB_TABD01110568,,America/Los_Angeles,33.76854,-117.77599,198.1306305,6.91,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,6063658,138.79,12,pass,Filtered time series less than 1.0 years data,,,,,
14524,PVDB_TABE01001626,,America/Los_Angeles,33.78286,-117.80296,110.8597565,12.26,,34,4,7,3,0,,,,,1/1/2014 0:00,12/10/2018 22:45,4.9424,10519580,240.77,33,pass,Filtered time series less than 1.0 years data,,,,,
14525,PVDB_TABE01026346,,America/Los_Angeles,33.77145,-117.82021,62.70177078,20.05,,34,4,7,3,0,,,,,1/1/2014 0:00,8/1/2017 3:10,3.5835,6799010,155.62,36,pass,Filtered time series less than 1.0 years data,,,,,
14526,PVDB_TABF01017766,,America/Los_Angeles,33.74754,-117.79433,50.35902405,6.27,,34,4,7,3,0,,,,,1/1/2014 0:00,5/22/2019 3:05,5.389,5761532,131.87,11,pass,Filtered time series less than 1.0 years data,,,,,
14527,PVDB_TABF01019463,,America/Los_Angeles,33.75447,-117.88624,33.01813507,4.88,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,5264480,120.49,12,pass,Filtered time series less than 1.0 years data,,,,,
14528,PVDB_TABF01112766,,America/Los_Angeles,33.75727,-117.78338,124.132309,9.41,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,10272442,235.12,24,pass,Filtered time series less than 1.0 years data,,,,,
14529,PVDB_TABF01113033,,America/Los_Angeles,33.76696,-117.81619,59.48704529,6.31,,34,4,7,3,0,,,,,1/1/2014 0:00,12/30/2015 19:55,1.9945,2586864,59.21,12,pass,Filtered time series less than 1.0 years data,,,,,
14530,PVDB_TABF01113630,,America/Los_Angeles,33.76816,-117.77159,132.0934296,6.94,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,5864308,134.22,11,pass,Filtered time series less than 1.0 years data,,,,,
14531,PVDB_TABG01015320,,America/Los_Angeles,33.71185,-117.90075,12.77331066,5.4,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,5443426,124.59,12,pass,Filtered time series less than 1.0 years data,,,,,
14532,PVDB_TABG01055993,,America/Los_Angeles,33.73603,-117.8589,31.5383091,3.77,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,5405024,123.71,12,pass,Filtered time series less than 1.0 years data,,,,,
14533,PVDB_TABG01081601,,America/Los_Angeles,33.77153,-117.83225,62.05842972,5.86,,34,4,7,3,0,,,,,1/1/2014 0:00,5/22/2019 3:10,5.389,5331392,122.03,12,pass,Filtered time series less than 1.0 years data,,,,,
14534,PVDB_TABGC1043585,,America/Los_Angeles,33.70651,-117.87808,12.20779705,4.32,,34,4,7,3,0,,,,,1/1/2014 0:00,7/15/2016 0:50,2.5369,2165568,49.57,12,pass,Filtered time series less than 1.0 years data,,,,,
14535,PVDB_TABGC1043841,,America/Los_Angeles,33.7681,-117.80548,71.86859131,7.21,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:45,5.4684,5899912,135.04,11,pass,Filtered time series less than 1.0 years data,,,,,
14536,PVDB_TABGC1044151,,America/Los_Angeles,33.76847,-117.82252,58.91376495,7.86,,34,4,7,3,0,,,,,1/1/2014 0:00,6/20/2019 23:50,5.4684,7076064,161.96,12,pass,Filtered time series less than 1.0 years data,,,,,
