measured_on,das_battery_voltage__351,das_temp__350,dc_pos_current__348,dc_pos_voltage__347,dc_power__346,module_temp_1__349,poa_irradiance__345,system_id
2020-01-01 17:50:00,12.15397,10.09222,0.0003139999999999,-0.2854051,-8.961720999999998e-05,1.375084,-0.0509572599999999,2
2020-01-01 17:55:00,12.15424,9.996961,0.0003139999999999,-0.2728442999999999,-8.567311e-05,1.265487,-0.05945007,2
2020-01-01 18:00:00,12.15488,9.899813,0.0003139999999999,-0.2940206,-9.232248e-05,1.017352,-0.008492875,2
2020-01-01 18:05:00,12.15516,9.799878,0.0003139999999999,-0.3101797,-9.739642e-05,0.946765,-0.01698562,2
2020-01-01 18:10:00,12.15598,9.685559,0.0003139999999999,-0.3044528,-9.559819e-05,0.5293872,-0.01273928,2
2020-01-01 18:15:00,12.1558,9.582763000000002,0.0003139999999999,-0.3163136999999999,-9.932251e-05,0.1208121,-0.0042464599999999,2
2020-01-01 18:20:00,12.15616,9.476767,0.0003139999999999,-0.3238596,-0.0001016918999999,-0.3324996,-0.0169860499999999,2
2020-01-01 18:25:00,12.15634,9.366252,0.0003139999999999,-0.3454018999999999,-0.0001084561999999,-0.7468116999999999,-0.0297256899999999,2
2020-01-01 18:30:00,12.15689,9.244592,0.0003139999999999,-0.3166942999999999,-9.944203e-05,-1.273653,-0.0552049999999999,2
2020-01-01 18:35:00,12.15707,9.11427,0.0003139999999999,-0.3324926999999999,-0.0001044027,-1.53353,-0.0297262099999999,2
2020-01-01 18:40:00,12.15744,8.985455,0.0003139999999999,-0.3307007,-0.00010384,-1.844175,-0.0212335599999999,2
2020-01-01 18:45:00,12.15735,8.854419,0.0003139999999999,-0.3396761999999999,-0.0001066583,-2.149714,-0.0042468189999999,2
2020-01-01 18:50:00,12.15735,8.711183,0.0003139999999999,-0.3386003,-0.0001063205,-2.533647,-0.01274073,2
2020-01-01 18:55:00,12.15744,8.555896,0.0003139999999999,-0.3543949,-0.00011128,-2.69993,-0.03397592,2
2020-01-01 19:00:00,12.15744,8.395791,0.0003139999999999,-0.3640871,-0.0001143234,-3.065277,-0.1104231,2
2020-01-01 19:05:00,12.15744,8.232372,0.0003139999999999,-0.3382425,-0.0001062081,-3.307054,-0.1061771,2
2020-01-01 19:10:00,12.15744,8.071099,0.0003139999999999,-0.3791636999999999,-0.0001190574,-3.523589,-0.08494218,2
2020-01-01 19:15:00,12.15744,7.895968,0.0003139999999999,-0.3737793999999999,-0.0001173667,-3.612155,-0.1146725,2
2020-01-01 19:20:00,12.15744,7.732286,0.0003139999999999,-0.3569085,-0.0001120692999999,-3.854492,-0.2081106,2
2020-01-01 19:25:00,12.15744,7.562579999999999,0.0003139999999999,-0.3802405999999999,-0.0001193956,-4.057353,-0.1953707,2
2020-01-01 19:30:00,12.15744,7.391139,0.0003139999999999,-0.3996242999999999,-0.0001254821,-4.328308,-0.2166104,2
2020-01-01 19:35:00,12.15751,7.199668,0.0003139999999999,-0.3719847,-0.0001168032,-4.622537,-0.1911326,2
2020-01-01 19:40:00,12.15813,7.035233,0.0003139999999999,-0.3910094,-0.0001227769999999,-4.875696,-0.1571577,2
